id,created_at,original_text,neg,neu,pos,compound
ID008513,2020-08-29,rehabilitation needed patients recovering intensive care story samantha,0.0,0.686,0.314,0.4939
ID008514,2020-08-29,children wont die covid19 listen science children safe,0.0,0.498,0.502,0.7224
ID008515,2020-08-29,german chancellor angela merkel covid 19 worse coming weeks contradicting kamalaharris,0.375,0.625,0.0,-0.6597
ID008516,2020-08-29,happen martyr death corona parade today berlin 20000 participators 80 dont believ,0.262,0.738,0.0,-0.5994
ID008517,2020-08-29,simple rules wear mask avoid crowd amp maintain bus amp railway station shops,0.155,0.845,0.0,-0.296
ID008518,2020-08-29,akshaya patra foundation serves 2 underprivileged poor students daily meal served 77 meals acro,0.205,0.795,0.0,-0.4767
ID008519,2020-08-29,covid19 outbreaks continue unabated schools putting millions risk,0.231,0.769,0.0,-0.2732
ID008520,2020-08-29,public government prepared winter adequate steps,0.0,0.513,0.487,0.4215
ID008521,2020-08-29,joeblue61 uk governments plans cop26 november 2021 1 matt toom,0.0,1.0,0.0,0.0
ID008522,2020-08-29,government good job handling covid19 denmark 95 australia 94 canada 88 germany 88 net,0.0,0.818,0.182,0.4404
ID008523,2020-08-29,reminder millionaire slumlord jared kushner thought covid19 hit blue trashed,0.0,1.0,0.0,0.0
ID008524,2020-08-29,aprox 60 people 65 lacs 25 lacs students 40 lacs parents travel city jeeneet exam,0.0,1.0,0.0,0.0
ID008525,2020-08-29,save lives focusing science facts data trump proclaimed thursday,0.0,0.714,0.286,0.4939
ID008526,2020-08-29,follow gaza day curfew continues gaza corona continuation electricity shor,0.0,1.0,0.0,0.0
ID008527,2020-08-29,galvanizing drtedros todays presser message remains clear ge,0.0,0.729,0.271,0.3818
ID008528,2020-08-29,eduminofindia dgnta drrpnishank pmoindia pibindia mygovindia narendramodi transformindia ddnewslive,0.0,1.0,0.0,0.0
ID008529,2020-08-29,lung ultrasound predicts clinical outcomes covid19 patients,0.0,1.0,0.0,0.0
ID008530,2020-08-29,,0.0,0.0,0.0,0.0
ID008531,2020-08-29,south americas wilderness areas covid19 brings risk respite,0.231,0.769,0.0,-0.2732
ID008532,2020-08-29,focussed global image modi indias failure leave,0.474,0.526,0.0,-0.5423
ID008533,2020-08-29,public health agency ni covid19 deaths record hospitals 335 time request,0.0,1.0,0.0,0.0
ID008534,2020-08-29,covid19 case update district tested 9598 samples 24 hours highest,0.0,1.0,0.0,0.0
ID008535,2020-08-29,dont panic precautions stay safe subscribe mygov corona helpdesk chatbot stay updated,0.0,0.641,0.359,0.681
ID008536,2020-08-29,devonshiredanuk flowesaunders68 decide word coronavirus oppose covid19 clear,0.0,0.729,0.271,0.3818
ID008537,2020-08-29,pls join national sports amp adventure awards 2020 event graced honble president shri ra,0.0,0.457,0.543,0.8271
ID008538,2020-08-29,extraordinary circumstances requires extraordinary solutions academic year bearable covid19,0.0,0.825,0.175,0.1779
ID008539,2020-08-29,advocating rapid tests antigen lamp eu march success grassroot,0.0,0.684,0.316,0.5719
ID008540,2020-08-29,reup covid19 positive cases breach 9kmark bhubaneswar cases explode odisha,0.0,0.714,0.286,0.5574
ID008541,2020-08-29,2 filipino nurses association invited uk bame nurses organis,0.0,1.0,0.0,0.0
ID008542,2020-08-29,hassan omar noordin haji house arrest covid19 thieves arrested fr,0.557,0.443,0.0,-0.8316
ID008543,2020-08-29,hold public inquiry governments handling covid19 pandemic sign petition,0.0,1.0,0.0,0.0
ID008544,2020-08-29,victorian premier daniel andrews apologising private security guards catching covid19 hotel quarantine duty wins,0.0,0.601,0.399,0.743
ID008545,2020-08-29,shayad government tak daily covid19 cases ki news nahi phoch rahi hai narendramodi exams cancel karo rt agree,0.098,0.78,0.122,0.128
ID008546,2020-08-29,smcurduofficial god forbid kids covid19 wholl responsibler school,0.221,0.577,0.202,-0.0516
ID008547,2020-08-29,andhra pradesh phone shivam study online stay,0.0,1.0,0.0,0.0
ID008548,2020-08-29,gardening blossomed covid19 pandemic americans planted victory gardens wars depressions bef,0.43,0.57,0.0,-0.7783
ID008549,2020-08-29,india fastestgrowing coronavirus caseload country reporting 75000 infect,0.0,1.0,0.0,0.0
ID008550,2020-08-29,genuinely wasnt expecting people interact yall donating oqtaafls orland,0.0,1.0,0.0,0.0
ID008551,2020-08-29,migrant workers forced return homes losing jobs covid19 pandemic,0.444,0.556,0.0,-0.6808
ID008552,2020-08-29,data national health mission worrying scale bjp govts misgovernance shocking,0.389,0.611,0.0,-0.6249
ID008553,2020-08-29,students floodaffected areas reach exam centre amp exams bjp model,0.0,0.891,0.109,0.0258
ID008554,2020-08-29,jee neet postponed 12 members csk tested positive covid19 deepak chahar tested positi,0.11,0.671,0.22,0.4215
ID008555,2020-08-29,latest cases gt confirmed 127358 recovered 113234 deaths 9108 criticals50 today case,0.0,0.84,0.16,0.2732
ID008556,2020-08-29,brazil reports 800 coronavirus deaths updates uk eases lockdown parts northern england,0.0,0.827,0.173,0.3182
ID008557,2020-08-29,herman cain remembered rnc maskless super spreader finale wh lawn,0.0,0.698,0.302,0.5994
ID008558,2020-08-29,11 cases 1 local infection rodahidup ahkmlog cheongdesmond devilishram geanalyst imfseaaruna,0.0,1.0,0.0,0.0
ID008559,2020-08-29,ps3 herd immunity plan trump permits covid19 toas repeatedly insisting privatewash,0.0,1.0,0.0,0.0
ID008560,2020-08-29,australia august 28th recovery trial australian parliament craig kelly member parliament vid,0.0,1.0,0.0,0.0
ID008561,2020-08-29,ongoing turmoil light lack amenities infrastructure rural india pointed,0.407,0.593,0.0,-0.5859
ID008562,2020-08-29,agrothey oncoalert westcancer curve flattening,0.0,1.0,0.0,0.0
ID008563,2020-08-29,great day filming giulia mio presentation lot fine creatives bouncing ba,0.0,0.604,0.396,0.7096
ID008564,2020-08-29,todays sad figure 9 covid19 deaths uk yesterday 92 uk governments arbitrary 28day cutoff,0.205,0.795,0.0,-0.4767
ID008565,2020-08-29,covid19 driving booming conspiracy industry,0.459,0.541,0.0,-0.5267
ID008566,2020-08-29,pandemic control kids sick die 104 deaths nationwide 1044 sick icu,0.568,0.432,0.0,-0.8885
ID008567,2020-08-29,railminindia ezyspit forestalling spread covid19 step clean neighborhood step,0.0,0.748,0.252,0.4019
ID008568,2020-08-29,ps5 sense white houses pandemic response presume trumps critics,0.216,0.784,0.0,-0.296
ID008569,2020-08-29,tombellforever companies data wil,0.0,1.0,0.0,0.0
ID008570,2020-08-29,china largest bilateral creditor developing economies deteriorate pressure building ch,0.292,0.708,0.0,-0.3182
ID008571,2020-08-29,intifada special mark pires mark pires real talk inviting program talk,0.0,0.643,0.357,0.6124
ID008572,2020-08-29,global ebooks market 2025 growth overview covid 19 outbreak analysis companies hachette livre ha,0.0,0.706,0.294,0.6124
ID008573,2020-08-29,number heart attacks diagnosed fell 40 covid19 pandemic patients werent hospit,0.22,0.682,0.098,-0.3818
ID008574,2020-08-29,covid19 coronavirus events,0.0,1.0,0.0,0.0
ID008575,2020-08-29,481 covid19 cases university alabama,0.0,1.0,0.0,0.0
ID008576,2020-08-29,damn 2020 worst year live kobe pop smoke covid 19 ahmaud breonna taylor withers george floyd,0.327,0.673,0.0,-0.7783
ID008577,2020-08-29,thehill people suburbs worried unemploymentampcovid19 risk amp deathsthats real threat,0.524,0.476,0.0,-0.7717
ID008578,2020-08-29,musingsandmud realdonaldtrump leader works responsible deaths coun,0.0,0.723,0.277,0.3182
ID008579,2020-08-29,uk today average 18 suicides 450 cancer deaths 460 fatal heart attacks 190 deat,0.495,0.505,0.0,-0.8957
ID008580,2020-08-29,thehill vp liar trump blood hands lying americans killing ove,0.613,0.387,0.0,-0.9022
ID008581,2020-08-29,australia august 28th recovery trial australian parliament craig kelly member parliament vid,0.0,1.0,0.0,0.0
ID008582,2020-08-29,success jealousy ignore concentrate positivity tv days,0.324,0.203,0.473,0.4939
ID008583,2020-08-29,kingxlmmi zaidthebossx chaickenss nlechoppa1 downplay covid 19 multiple people,0.0,1.0,0.0,0.0
ID008584,2020-08-29,increasing gap recovered amp active cases india 04 2020 august 29 202,0.0,0.803,0.197,0.4019
ID008585,2020-08-29,parents face realities businesses knocked nigeria rebound covid19,0.0,1.0,0.0,0.0
ID008586,2020-08-29,farmers staring scanty parts,0.0,1.0,0.0,0.0
ID008587,2020-08-29,update fight covid19 january 2020 india crossed peak cumulative tes,0.224,0.776,0.0,-0.3818
ID008588,2020-08-29,pandemic outpatient visits primary care medical specialty practices dropped 60,0.0,0.738,0.262,0.4939
ID008589,2020-08-29,distributing vaccines treatments covid19 flu unlicensed drugs immunity adverse effects death,0.529,0.471,0.0,-0.8402
ID008590,2020-08-29,magoha covid19 situation determine reopening schools,0.0,1.0,0.0,0.0
ID008591,2020-08-29,dear citizens rajamahendravaram covid19 control room 08832479993,0.0,0.698,0.302,0.3818
ID008592,2020-08-29,public government prepared winter adequate steps,0.0,0.513,0.487,0.4215
ID008593,2020-08-29,covid19 pandemic peak dont hold chhattisgarh cm bhupesh baghel centre,0.0,1.0,0.0,0.0
ID008594,2020-08-29,corona befor 3 days final exams graduate school,0.0,1.0,0.0,0.0
ID008595,2020-08-29,children died covid19 ill,0.762,0.238,0.0,-0.7506
ID008596,2020-08-29,rice kano kebbi happened covid19 agric minister happened cbn,0.0,1.0,0.0,0.0
ID008597,2020-08-29,bhavikakapoor5 rahulgandhi drharshvardhan intelligent man covid 19,0.0,0.667,0.333,0.4588
ID008598,2020-08-29,coronavirus south africa total number covid19 cases increases 620132 nicdsa moetitshidi whoafro,0.0,0.894,0.106,0.0772
ID008599,2020-08-29,comprehensive data impacted 87k workers infected 573 died,0.493,0.362,0.145,-0.7003
ID008600,2020-08-29,covid19 deaths reported cork 11 weeks,0.0,1.0,0.0,0.0
ID008601,2020-08-29,climate strike headquarters support students india asked pass exams,0.134,0.625,0.241,0.296
ID008602,2020-08-29,good morning lovely people weekend yay parties amazingly fun activities tooh wel,0.0,0.299,0.701,0.9468
ID008603,2020-08-29,plasma reqd treatment covid19 hadknows history covid 19 bve bl,0.0,0.732,0.268,0.5106
ID008604,2020-08-29,8 august 2020 kenya airways announced sh1433bn net loss year june 2020 brings airlines,0.161,0.839,0.0,-0.3182
ID008605,2020-08-29,returning physical workplace priority recovery covid19 crisis,0.406,0.594,0.0,-0.6249
ID008606,2020-08-29,telegraph cartoon originals,0.0,1.0,0.0,0.0
ID008607,2020-08-29,corona virus covid19 positive major symptoms,0.0,0.581,0.419,0.5574
ID008608,2020-08-29,kenyans surprised cs kagwe involved covid corruption specia,0.0,0.787,0.213,0.2263
ID008609,2020-08-29,kembi gitura hint suspended kemsa ceo clue health cs mutahi kagwe center covid,0.205,0.795,0.0,-0.4767
ID008610,2020-08-29,microbiology laboratory team lead star award finalists introduced complex covid19 test record tim,0.0,0.774,0.226,0.5423
ID008611,2020-08-29,covid19 free wear mask wash hands dont hang crowds bcomplex daily,0.0,0.752,0.248,0.5106
ID008612,2020-08-29,hands tories covid19 performance useless parties opposition,0.267,0.476,0.257,-0.0258
ID008613,2020-08-29,dingle23 metrouk ferguson imperial college 500000 deaths rubbish diffi,0.0,1.0,0.0,0.0
ID008614,2020-08-29,registers fourth death week 70 cases newtimesrwanda,0.394,0.606,0.0,-0.5994
ID008615,2020-08-29,plenty people central berlin protest restrictions set start min,0.2,0.8,0.0,-0.25
ID008616,2020-08-29,chinese pharmaceutical maker cansino talks countries covid19 vaccine,0.0,1.0,0.0,0.0
ID008617,2020-08-29,colinrtalbot uk government welsh scheme working,0.0,1.0,0.0,0.0
ID008618,2020-08-29,join online weekly thanksgiving gods people celebration 5 pm pht compliance government,0.0,0.82,0.18,0.296
ID008619,2020-08-29,henry ephriam landed hospital terrified suffering chest pains 125 workers ralphs groce,0.524,0.476,0.0,-0.872
ID008620,2020-08-29,analysis nhs data reveals deadly consequences governments messaging stay save lives prot,0.0,0.775,0.225,0.4939
ID008621,2020-08-29,zombie horror anthology virus dead tubu tv streaming usa link tubi,0.471,0.529,0.0,-0.8402
ID008622,2020-08-29,migrant workers forced return homes losing jobs covid19 pande,0.444,0.556,0.0,-0.6808
ID008623,2020-08-29,story ai covid19 voice detective app developed sushant launched,0.0,0.842,0.158,0.128
ID008624,2020-08-29,joebiden rebuild america covid19,0.0,1.0,0.0,0.0
ID008625,2020-08-29,admiration selfless services held virtual meeting doctors,0.0,0.632,0.368,0.5423
ID008626,2020-08-29,robertalai protecting kenyans effects covid19 members covid19 response committee,0.0,1.0,0.0,0.0
ID008627,2020-08-29,fine furniture finefurniturerw 250 788330000 722330000 738330000 infofinefurniturerw,0.0,0.795,0.205,0.2023
ID008628,2020-08-29,trump democraticlead kimreynoldsia bigly proved wrong realdonaldtrump htt,0.307,0.693,0.0,-0.4767
ID008629,2020-08-29,tour guides bored telling cats history bodleian chance,0.208,0.594,0.198,-0.0258
ID008630,2020-08-29,berlin court overturns ban weekend protest,0.583,0.417,0.0,-0.6808
ID008631,2020-08-29,cancels practice 1 bowler staff members chennaiipl test positive coron,0.152,0.56,0.288,0.4019
ID008632,2020-08-29,sending love strength special day prakashraaj huge shout efforts tryi,0.0,0.326,0.674,0.9081
ID008633,2020-08-29,covid19 months spent stuck potential digital economy people movin,0.2,0.8,0.0,-0.25
ID008634,2020-08-29,ons covid19 infection survey husband participate sceptical,0.268,0.732,0.0,-0.296
ID008635,2020-08-29,sethabramson trumps apocalypse 184000 covid19 deaths 1118 dead 24 hours 592 infected 43814 infe,0.385,0.615,0.0,-0.8176
ID008636,2020-08-29,kwara dep gov tests negative covid19 friday evening august 28th result repeat test excellency,0.193,0.625,0.182,-0.0516
ID008637,2020-08-29,fck covid19 fck 2020,0.0,1.0,0.0,0.0
ID008638,2020-08-29,virus deadly 41 yo icu nurse miamis kendall regional medical center ruiz witnessed,0.0,1.0,0.0,0.0
ID008639,2020-08-29,district senior hight school yesterday face shields students writing waec ou,0.0,1.0,0.0,0.0
ID008640,2020-08-29,player tested covid19 positive,0.0,0.455,0.545,0.5574
ID008641,2020-08-29,covidsensebloke special mark pires mark pires real talk inviting program talk,0.0,0.643,0.357,0.6124
ID008642,2020-08-29,reading joe bidens program government elected president combined covid 19 usa en,0.0,1.0,0.0,0.0
ID008643,2020-08-29,suresh raina returns india uae personal reasons unavailable remainder ipl,0.0,1.0,0.0,0.0
ID008644,2020-08-29,colinrtalbot uk government welsh scheme working,0.0,1.0,0.0,0.0
ID008645,2020-08-29,cdc thinks dont test asymptomatic patients study authors estimate 85 infecte,0.0,1.0,0.0,0.0
ID008646,2020-08-29,sept 14 3pm hosting event josephestiglitz worldfamous economist nobel prize winner,0.0,0.559,0.441,0.7964
ID008647,2020-08-29,halfday virtual session commissioners opportunity obligati,0.0,0.641,0.359,0.4215
ID008648,2020-08-29,uk france republic ireland split regions categorised jerseys covid19 traffic light,0.0,1.0,0.0,0.0
ID008649,2020-08-29,rapid pointofcare tests provide result wait ideally 2 hours providing sample,0.0,0.763,0.237,0.4215
ID008650,2020-08-29,weve cooking chaos crisis daughters kitchen ce,0.609,0.391,0.0,-0.8316
ID008651,2020-08-29,release covid19 vaccine electionand scares,0.375,0.625,0.0,-0.34
ID008652,2020-08-29,big difference break chain covid19 transmission credit staff,0.0,0.729,0.271,0.3818
ID008653,2020-08-29,paul walker left finish fast furious chadwick boseman finish black,0.291,0.709,0.0,-0.5719
ID008654,2020-08-29,,0.0,0.0,0.0,0.0
ID008655,2020-08-29,duterte safer davao covid19 palace vivapinas,0.0,0.641,0.359,0.4215
ID008656,2020-08-29,chinas wuhan reopen schools covid19 cases maintains,0.0,1.0,0.0,0.0
ID008657,2020-08-29,excited steve ingle presenting webinar closing gap post covid19 approach 3rd,0.0,0.806,0.194,0.34
ID008658,2020-08-29,fever covid19 infection risk diseases remains covid19 outbreak,0.231,0.769,0.0,-0.2732
ID008659,2020-08-29,government extending existing restrictions international travel canada month september 30 2,0.0,1.0,0.0,0.0
ID008660,2020-08-29,endorsement excluded included paper basicincomeuk supporting paper,0.207,0.345,0.448,0.4215
ID008661,2020-08-29,zimbabwean pledges months leave civil servants contract covid19,0.146,0.854,0.0,-0.0516
ID008662,2020-08-29,covid19 crisis businesses employers weather storm hsbc announced tens,0.339,0.661,0.0,-0.6249
ID008663,2020-08-29,pgte excess deaths dont covid19 specific interesting remove covid,0.22,0.78,0.0,-0.3089
ID008664,2020-08-29,attended city tattersalls fitness centre times advised tested cov,0.0,0.792,0.208,0.2732
ID008665,2020-08-29,drsimonegold fancyjam59 figure fda hcq american citizens hcq good,0.0,0.734,0.266,0.4404
ID008666,2020-08-29,reports confirmed case covid19 reinfection 4th worldwide patient nevada symptoms,0.0,1.0,0.0,0.0
ID008667,2020-08-29,schools safe leads infections children 12064 100000 nationwide 105,0.0,0.734,0.266,0.4404
ID008668,2020-08-29,gaza produces masks israel tightens blockade 2 people covid19 pandemic,0.0,1.0,0.0,0.0
ID008669,2020-08-29,korea 323 cases friday 371 infections day health authorities announ,0.0,1.0,0.0,0.0
