id,created_at,original_text,neg,neu,pos,compound,neg,neu,pos,compound
ID018781,2020-04-27,xxxtentacion murder suspect begs judge jail release,0.58,0.42,0.0,-0.7845,0.58,0.42,0.0,-0.7845
ID018782,2020-04-27,joebiden hey joe science wrong tweetie,0.383,0.617,0.0,-0.4767,0.383,0.617,0.0,-0.4767
ID018783,2020-04-27,aslanegia adriankalel stonekettle realdonaldtrump time prezs followers explain commen,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018784,2020-04-27,today akwa ibom met criteria case management ncdc guidelines,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018785,2020-04-27,tuesday international workers memorial day years theme join minutes silence 11am,0.0,0.82,0.18,0.296,0.0,0.82,0.18,0.296
ID018786,2020-04-27,tune 7th discuss mental health community cousins,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018787,2020-04-27,atheistic1 ingestohter easy pray god,0.0,0.215,0.785,0.743,0.0,0.215,0.785,0.743
ID018788,2020-04-27,thinks masking trouble worse thinks dumb hoax impacts,0.737,0.263,0.0,-0.8807,0.737,0.263,0.0,-0.8807
ID018789,2020-04-27,sanjeevaap arvindkejriwal ramzan mubarak pray everyones safety wellbeing prosperity holy,0.0,0.611,0.389,0.6249,0.0,0.611,0.389,0.6249
ID018790,2020-04-27,yield calls surveillance police military managing people dur,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018791,2020-04-27,yall hope locking good lock unlocked,0.0,0.408,0.592,0.7003,0.0,0.408,0.592,0.7003
ID018792,2020-04-27,central emergency relief fund cerf allocated 60 global response plan sindh governme,0.166,0.637,0.197,0.128,0.166,0.637,0.197,0.128
ID018793,2020-04-27,continuing expand partnerships medical companies combat pandemic importan,0.224,0.561,0.215,-0.0258,0.224,0.561,0.215,-0.0258
ID018794,2020-04-27,today sharing short video journalists bring news pandem,0.0,0.714,0.286,0.4215,0.0,0.714,0.286,0.4215
ID018795,2020-04-27,emergency powers combat crises derive strength strict adherence object,0.352,0.423,0.225,-0.2023,0.352,0.423,0.225,-0.2023
ID018796,2020-04-27,strategy annoying people harping strategy contribu,0.351,0.649,0.0,-0.4019,0.351,0.649,0.0,-0.4019
ID018797,2020-04-27,determine spread decide action holding doortodoor health survey srinagar,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018798,2020-04-27,official symptoms list grown discuss county hotline 7032287999,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018799,2020-04-27,listen doctor expose hoax spread word,0.481,0.519,0.0,-0.4019,0.481,0.519,0.0,-0.4019
ID018800,2020-04-27,amazon figure shit 30 bc order charged package,0.446,0.413,0.14,-0.5719,0.446,0.413,0.14,-0.5719
ID018801,2020-04-27,ahmedabad congress leader senior municipal councillor badaruddin sheikh died infection pay,0.357,0.643,0.0,-0.6124,0.357,0.643,0.0,-0.6124
ID018802,2020-04-27,scientists pandemics including originated wet markets resident india,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018803,2020-04-27,china warns australia drop push 4 probe australia blocked chinas huawei telecom giant supplying,0.359,0.641,0.0,-0.5574,0.359,0.641,0.0,-0.5574
ID018804,2020-04-27,list contacts reach response efforts 1 follo,0.0,0.82,0.18,0.0258,0.0,0.82,0.18,0.0258
ID018805,2020-04-27,zealand won battle,0.356,0.137,0.507,0.2732,0.356,0.137,0.507,0.2732
ID018806,2020-04-27,lockdown yielded positive country managed save thousands lives 15 months pm shri,0.0,0.595,0.405,0.7783,0.0,0.595,0.405,0.7783
ID018807,2020-04-27,wayne county health department announced death coronavirus patient individua,0.328,0.672,0.0,-0.5994,0.328,0.672,0.0,-0.5994
ID018808,2020-04-27,hear familiar voice man choked mike infusion plasma,0.307,0.693,0.0,-0.4767,0.307,0.693,0.0,-0.4767
ID018809,2020-04-27,blood sweat tears 4 blisters 100km 10 days completed 27000 donated,0.174,0.826,0.0,-0.2263,0.174,0.826,0.0,-0.2263
ID018810,2020-04-27,ladies amp gentlemen hundreds hospitals furlough employees stinks hell,0.485,0.515,0.0,-0.765,0.485,0.515,0.0,-0.765
ID018811,2020-04-27,ravaging black counties hope place virus staggering cost,0.0,0.707,0.293,0.4404,0.0,0.707,0.293,0.4404
ID018812,2020-04-27,jodiridley1 shawntalvacchia paddystash officialmcafee,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018813,2020-04-27,vividemarko honor fighting lines love,0.21,0.168,0.622,0.7096,0.21,0.168,0.622,0.7096
ID018814,2020-04-27,worst email signoffs infographic,0.577,0.423,0.0,-0.6249,0.577,0.423,0.0,-0.6249
ID018815,2020-04-27,watch live press briefing actions preparedness updates,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018816,2020-04-27,vast majority leaders panicked 19 hard blame,0.63,0.37,0.0,-0.7003,0.63,0.37,0.0,-0.7003
ID018817,2020-04-27,wondering country army jeeps manoeuvres,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018818,2020-04-27,testing staff amp residents nc nursing homes woutbreaks prove vital cohorting separating peo,0.0,0.845,0.155,0.296,0.0,0.845,0.155,0.296
ID018819,2020-04-27,manchester united arsenal rivalry revisited football weekly,0.0,0.682,0.318,0.4215,0.0,0.682,0.318,0.4215
ID018820,2020-04-27,viral express putting government propaganda shift blame outb,0.423,0.577,0.0,-0.5267,0.423,0.577,0.0,-0.5267
ID018821,2020-04-27,cdc adds 6 symptoms list,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018822,2020-04-27,toronto police officer duane simon pulled 90yearold mother longterm care pickering earlier mon,0.0,0.789,0.211,0.4939,0.0,0.789,0.211,0.4939
ID018823,2020-04-27,love longing coping emotional toll social distancing chicagobetter,0.092,0.42,0.487,0.6908,0.092,0.42,0.487,0.6908
ID018824,2020-04-27,app monitor record support communities 19 lockdown watch space updates,0.0,0.769,0.231,0.4019,0.0,0.769,0.231,0.4019
ID018825,2020-04-27,special analysis twoandahalf years identify discovery symptomatic cas,0.0,0.722,0.278,0.4019,0.0,0.722,0.278,0.4019
ID018826,2020-04-27,info graphic todays positive cases chennai,0.0,0.581,0.419,0.5574,0.0,0.581,0.419,0.5574
ID018827,2020-04-27,cases pakistan compare countries largest pop,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018828,2020-04-27,1 chief justice randolph denied motion local judges review pretrial detainees release weekly,0.178,0.613,0.209,0.128,0.178,0.613,0.209,0.128
ID018829,2020-04-27,signed online community,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018830,2020-04-27,fight surge diseases measles polio vaccinations delayed,0.474,0.526,0.0,-0.5423,0.474,0.526,0.0,-0.5423
ID018831,2020-04-27,global infection cases hit mark deathtoll rises 207813 887982 recoveries,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018832,2020-04-27,recovery rate improving steadily 6184 2217 patients recovered health ministry,0.0,0.763,0.237,0.4215,0.0,0.763,0.237,0.4215
ID018833,2020-04-27,york times largestever review trumps statements reveals display presidential hubris,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018834,2020-04-27,animated chart updated april 27th source,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018835,2020-04-27,chnginthewrld thehipdotcom no2 band pandemic disco dancings,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018836,2020-04-27,squatters 19 lockdown leave thier settlements vandalize prop,0.146,0.854,0.0,-0.0516,0.146,0.854,0.0,-0.0516
ID018837,2020-04-27,frozennb sammyar08 rectitude20 surveyorx plenty doctors frien,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018838,2020-04-27,sgf calls unity fight nigerians,0.394,0.606,0.0,-0.3818,0.394,0.606,0.0,-0.3818
ID018839,2020-04-27,survivor rep karen whitsett decries michigans censure attempt silenced,0.0,0.762,0.238,0.3612,0.0,0.762,0.238,0.3612
ID018840,2020-04-27,transmission independent microbiologist dr david webber confirmed,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018841,2020-04-27,car insurance guide pandemic,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018842,2020-04-27,fifa introduce rules football resumes,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018843,2020-04-27,pandemic damaging meat industry animals continue suffer,0.576,0.424,0.0,-0.7783,0.576,0.424,0.0,-0.7783
ID018844,2020-04-27,cancellation glastonbury year adam hardman didnt enjoying favourite arti,0.258,0.742,0.0,-0.4168,0.258,0.742,0.0,-0.4168
ID018845,2020-04-27,elrufai orders 50 cent salary slash political appointees,0.231,0.769,0.0,-0.2732,0.231,0.769,0.0,-0.2732
ID018846,2020-04-27,keeping track soundtrack consists caramelldansen remember times jay,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018847,2020-04-27,continuous ongoing efforts stringent steps government diligent work medical staff,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018848,2020-04-27,kwankwaso writes buhari malaria killing people kano,0.423,0.577,0.0,-0.6597,0.423,0.577,0.0,-0.6597
ID018849,2020-04-27,ibm rolls network address supplychain issues caused fiercehealthcare,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018850,2020-04-27,4m uk workers furloughed coronavirus crisis business live,0.369,0.631,0.0,-0.6249,0.369,0.631,0.0,-0.6249
ID018851,2020-04-27,bc ac norms reference points history,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018852,2020-04-27,lockdown stay red zones push gaz doori pm 10 points,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018853,2020-04-27,colorado share data practices partner lifting stayhome orders testing,0.0,0.784,0.216,0.296,0.0,0.784,0.216,0.296
ID018854,2020-04-27,early weeks coronavirus epidemic united recorded estimated 15400 excess deaths tim,0.0,0.781,0.219,0.4215,0.0,0.781,0.219,0.4215
ID018855,2020-04-27,cases increase nigeria government organisations individuals contributing quota,0.0,0.753,0.247,0.3182,0.0,0.753,0.247,0.3182
ID018856,2020-04-27,covid1984war peace freedom slavery negative test positive garyus harm,0.456,0.114,0.43,-0.1779,0.456,0.114,0.43,-0.1779
ID018857,2020-04-27,rowan county nursing outbreak posted ncdhhs update today county,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018858,2020-04-27,pandemic provide snap enrollments phone graphic outre,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018859,2020-04-27,tomorrow 11am minutes silence held pay tribute sacrifice workers,0.149,0.851,0.0,-0.1027,0.149,0.851,0.0,-0.1027
ID018860,2020-04-27,number march april months update numbers cases thailand read,0.0,0.86,0.14,0.0772,0.0,0.86,0.14,0.0772
ID018861,2020-04-27,277 positive cases reported clark county residents ad 164 floyd county resi,0.0,0.753,0.247,0.5574,0.0,0.753,0.247,0.5574
ID018862,2020-04-27,starts 211 ongoing updates services,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018863,2020-04-27,matt hancock cancer care mental health support restored tomorrow dependent loc,0.223,0.355,0.421,0.4404,0.223,0.355,0.421,0.4404
ID018864,2020-04-27,4ps product place price promotion 4cs confusion calamity chaos complexity,0.424,0.576,0.0,-0.7096,0.424,0.576,0.0,-0.7096
ID018865,2020-04-27,supply remains historically levels house price growth slow,0.0,0.729,0.271,0.3818,0.0,0.729,0.271,0.3818
ID018866,2020-04-27,white house adviser flops cnns berman asks trump promoted claim deaths inflated,0.158,0.658,0.184,0.1027,0.158,0.658,0.184,0.1027
ID018867,2020-04-27,apa encourages pilots protective masks extent permissible fars fdps accorda,0.0,0.756,0.244,0.4404,0.0,0.756,0.244,0.4404
ID018868,2020-04-27,hockey community bolts halves launched auction current amp boltsalumni,0.0,0.842,0.158,0.128,0.0,0.842,0.158,0.128
ID018869,2020-04-27,heartbreaking children folded hands virus people recover isnt dea,0.273,0.727,0.0,-0.4588,0.273,0.727,0.0,-0.4588
ID018870,2020-04-27,kerrywashington humbly share clean water campaign close goal,0.0,0.55,0.45,0.5994,0.0,0.55,0.45,0.5994
ID018871,2020-04-27,ncdcakth testing centre kano reopens today resumes work ncdc,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018872,2020-04-27,cool spend lot time judging people coffee shops lot time judging,0.0,0.813,0.187,0.3182,0.0,0.813,0.187,0.3182
ID018873,2020-04-27,people mute talk politics ni evidence,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018874,2020-04-27,skynewsbreak realdonaldtrump thinks good idea inject disinfectant bodies kill covid1,0.301,0.513,0.186,-0.4215,0.301,0.513,0.186,-0.4215
ID018875,2020-04-27,70 percent patients sick admitted hospital fever fever listed,0.282,0.598,0.12,-0.4404,0.282,0.598,0.12,-0.4404
ID018876,2020-04-27,check angel investment challenges opportunities eventbriteuk,0.0,0.506,0.494,0.4404,0.0,0.506,0.494,0.4404
ID018877,2020-04-27,popular enduring earthly establishments,0.0,0.517,0.483,0.4215,0.0,0.517,0.483,0.4215
ID018878,2020-04-27,dchealth watch additional symptoms tested symptoms,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018879,2020-04-27,cyrilramaphosa hear good news health organisation south africa leading globally,0.0,0.756,0.244,0.4404,0.0,0.756,0.244,0.4404
ID018880,2020-04-27,cmofficeup myogiadityanath gopaljitandon respted sir 166 terminated clerk upjal nigambut unfortun,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018881,2020-04-27,outbreak devastating impact communities,0.589,0.411,0.0,-0.6486,0.589,0.411,0.0,-0.6486
ID018882,2020-04-27,floridas unemployment website online weekend attempt catch pending cl,0.266,0.734,0.0,-0.4404,0.266,0.734,0.0,-0.4404
ID018883,2020-04-27,realdonaldtrump trump cares blame problems solving,0.408,0.16,0.432,0.0772,0.408,0.16,0.432,0.0772
ID018884,2020-04-27,update nj death toll rises 6000 106 fatalities total cases 111188,0.464,0.536,0.0,-0.8316,0.464,0.536,0.0,-0.8316
ID018885,2020-04-27,webinar today 1pm pt governance amp guidance age csbanow,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018886,2020-04-27,ag barr teleconference maduro indictments received good questions press eliminated,0.0,0.756,0.244,0.4404,0.0,0.756,0.244,0.4404
ID018887,2020-04-27,cell types nose identified infection points cells eyes,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018888,2020-04-27,poshaaloyo nxtradioug dont touch face real,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018889,2020-04-27,advice activists changing climate activism young women,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018890,2020-04-27,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID018891,2020-04-27,highlight breaking news governor cuomo 25 yorkers,0.0,0.714,0.286,0.34,0.0,0.714,0.286,0.34
ID018892,2020-04-27,mental health repercussions social distancing,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018893,2020-04-27,hit doesnt affect community equally afternoon join senator kamalaharris,0.0,0.784,0.216,0.296,0.0,0.784,0.216,0.296
ID018894,2020-04-27,patient laboratoryconfirmed infection demonstrates abnormal ct findings preceed clini,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018895,2020-04-27,popular demand 25 tickets tomorrows virtual networking event click,0.133,0.619,0.248,0.3182,0.133,0.619,0.248,0.3182
ID018896,2020-04-27,post president buhari address nation today published bigpen nigeria,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018897,2020-04-27,exclusive dc mayor bowser dealing dc budget cut 600m mayorbowser,0.181,0.69,0.129,-0.1531,0.181,0.69,0.129,-0.1531
ID018898,2020-04-27,advocating order brought crisis,0.577,0.423,0.0,-0.6249,0.577,0.423,0.0,-0.6249
ID018899,2020-04-27,tennessee restaurants reopen sees biggest oneday jump cases,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018900,2020-04-27,shocking development children fall ill syndrome severe rt uk news ma,0.503,0.497,0.0,-0.7964,0.503,0.497,0.0,-0.7964
ID018901,2020-04-27,realtruthkings mitchellreports joefryer mask protection protect,0.0,0.658,0.342,0.3818,0.0,0.658,0.342,0.3818
ID018902,2020-04-27,wellbeing helpline continues offer psychological advice people experiencing anxiety mood dist,0.145,0.855,0.0,-0.1779,0.145,0.855,0.0,-0.1779
ID018903,2020-04-27,simply structural legacies racism crossgenerational traumas linked levels chro,0.51,0.49,0.0,-0.8074,0.51,0.49,0.0,-0.8074
ID018904,2020-04-27,douche bag florida gop senator pounded whines helping governments crippled,0.366,0.483,0.152,-0.4767,0.366,0.483,0.152,-0.4767
ID018905,2020-04-27,stepped public engagement 1 month,0.0,0.5,0.5,0.4588,0.0,0.5,0.5,0.4588
ID018906,2020-04-27,28 patients ward 24 19 positive 4 swabs negative charge,0.259,0.49,0.252,-0.0258,0.259,0.49,0.252,-0.0258
ID018907,2020-04-27,school closures devastating students rely music classes school day,0.35,0.65,0.0,-0.6486,0.35,0.65,0.0,-0.6486
ID018908,2020-04-27,fmr stanford university neuroradiology chief dr scott atlas details medical care americans forgo du,0.0,0.802,0.198,0.4939,0.0,0.802,0.198,0.4939
ID018909,2020-04-27,200 doctors arrived fight 1200 healthcare workers battle,0.464,0.536,0.0,-0.6369,0.464,0.536,0.0,-0.6369
ID018910,2020-04-27,holabulma collect dragon balls bring kobenipsey,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018911,2020-04-27,transparency crucial origins ensure lethal pandemic recurs china hide,0.15,0.619,0.23,0.2263,0.15,0.619,0.23,0.2263
ID018912,2020-04-27,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID018913,2020-04-27,signs protesting pipeline fine,0.424,0.303,0.273,-0.25,0.424,0.303,0.273,-0.25
ID018914,2020-04-27,member nursing family rebecca mack sadly died,0.561,0.439,0.0,-0.7506,0.561,0.439,0.0,-0.7506
ID018915,2020-04-27,join interesting session week theme rethinking education nigeria post covid1,0.0,0.62,0.38,0.5994,0.0,0.62,0.38,0.5994
ID018916,2020-04-27,wave quarantine required dont public stay time,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018917,2020-04-27,searching spike protein potential vaccine,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018918,2020-04-27,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID018919,2020-04-27,therumpokid2 spike16262364 stephen09656897 ive pointing years treat pariahs,0.0,0.722,0.278,0.4019,0.0,0.722,0.278,0.4019
ID018920,2020-04-27,good discussion question lecture understanding changing daily,0.0,0.674,0.326,0.4404,0.0,0.674,0.326,0.4404
ID018921,2020-04-27,nigerian govt impossible family n20000 double payments palliative,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018922,2020-04-27,tamil nadu returns 24000 rapid test kits icmrs revised advisory,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018923,2020-04-27,majority americans trust cuomo amp listen fact based press briefings listen rambling lyi,0.0,0.784,0.216,0.5106,0.0,0.784,0.216,0.5106
ID018924,2020-04-27,wait control hit beach,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018925,2020-04-27,real question long survive surface fragile egos,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018926,2020-04-27,errands time weeks honestly needed didnt interact,0.0,0.667,0.333,0.4588,0.0,0.667,0.333,0.4588
ID018927,2020-04-27,ohio man 60 blasted lockdown political ploy stayathome orders bt dies contr,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018928,2020-04-27,great sadness member nursing family amor gatinao sadly died,0.435,0.187,0.379,-0.0516,0.435,0.187,0.379,-0.0516
ID018929,2020-04-27,daveandchuck bet doesnt 19,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018930,2020-04-27,1185 cases 8 deaths tyson offer 100 paid sick leave wor,0.36,0.64,0.0,-0.5423,0.36,0.64,0.0,-0.5423
ID018931,2020-04-27,events join freedomforumins leaders sciencewriters sejorg ahcj sabew conversation org,0.0,0.804,0.196,0.296,0.0,0.804,0.196,0.296
ID018932,2020-04-27,arrived seattle stunned scientists,0.318,0.682,0.0,-0.1027,0.318,0.682,0.0,-0.1027
ID018933,2020-04-27,mosque azam campuspune turned isolation ward patients 80 people quarantined,0.231,0.769,0.0,-0.4019,0.231,0.769,0.0,-0.4019
ID018934,2020-04-27,good morning cannabis global mctc shareholders days official launch thcv,0.0,0.756,0.244,0.4404,0.0,0.756,0.244,0.4404
ID018935,2020-04-27,revelanna petelorenzo3519 chrislhayes funny potus suggestion tv amp dr birx,0.0,0.756,0.244,0.4404,0.0,0.756,0.244,0.4404
ID018936,2020-04-27,cmotamilnadu 19 donation fund,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018937,2020-04-27,accelerated transformation areas amp unlocked underst,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018938,2020-04-27,coronavirus families frontline nhs social care staff die 60k,0.277,0.496,0.227,-0.1779,0.277,0.496,0.227,-0.1779
ID018939,2020-04-27,uss kidds outbreak bad worse,0.688,0.312,0.0,-0.765,0.688,0.312,0.0,-0.765
ID018940,2020-04-27,mdgs medigus 13 product collaboration,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID018941,2020-04-27,breaking infections increased rate 5 early week trend holds georgia,0.0,0.792,0.208,0.2732,0.0,0.792,0.208,0.2732
